Date,AAPL,MSFT,ASML.AS,^GSPC,^IRX,EURUSD=X
2016-01-01,,,,,,1.0859060287475586
<<<<<<< Updated upstream
2021-09-14,144.72975158691406,288.882568359375,721.08056640625,4443.0498046875,0.0350000001490116,1.1811953783035278
2021-09-15,145.6189727783203,293.7295837402344,713.1367797851562,4480.7001953125,0.0350000001490116,1.180498123168945
2021-09-16,145.38442993164062,294.1150817871094,716.0079956054688,4473.75,0.0299999993294477,1.1819995641708374
2021-09-17,142.71694946289062,288.959716796875,699.5458984375,4432.990234375,0.0280000008642673,1.176747441291809
2021-09-20,139.6683807373047,283.5922546386719,686.7206420898438,4357.72998046875,0.025000000372529,1.1729930639266968
2021-09-21,140.1471405029297,284.0740966796875,700.3115844726562,4354.18994140625,0.0199999995529651,1.1730204820632937
2021-09-22,142.51174926757812,287.7166442871094,707.01123046875,4395.64013671875,0.025000000372529,1.17229163646698
2021-09-23,143.4693145751953,288.6610107421875,721.46337890625,4448.97998046875,0.025000000372529,1.168770432472229
2021-09-24,143.55723571777344,288.4585876464844,707.68115234375,4455.47998046875,0.025000000372529,1.1740258932113647
2021-09-27,142.04273986816406,283.4671325683594,686.1463623046875,4443.10986328125,0.025000000372529,1.172305464744568
2021-09-28,138.66195678710938,273.2045593261719,636.6641235351562,4352.6298828125,0.0299999993294477,1.1696795225143433
2021-09-29,139.56089782714844,273.6670837402344,619.9150390625,4359.4599609375,0.0299999993294477,1.1686338186264038
2021-09-30,138.26133728027344,271.6627197265625,618.192138671875,4307.5400390625,0.0280000008642673,1.1601601839065552
2021-10-01,139.3849639892578,278.5815734863281,605.3671264648438,4357.0400390625,0.0280000008642673,1.1574475765228271
2021-10-04,135.95533752441406,272.8094482421875,585.3635864257812,4300.4599609375,0.0280000008642673,1.160725712776184
2021-10-05,137.88023376464844,278.2539367675781,609.578369140625,4345.72021484375,0.0350000001490116,1.1618449687957764
2021-10-06,138.74984741210938,282.4456787109375,602.30419921875,4363.5498046875,0.0399999991059303,1.1596084833145142
2021-10-07,140.0103302001953,284.1223449707031,623.552001953125,4399.759765625,0.0399999991059303,1.1555349826812744
2021-10-08,139.62925720214844,284.1223449707031,607.3768920898438,4391.33984375,0.0399999991059303,1.1559758186340332
