,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Student-t,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,Historical,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,GARCH-CCC,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA,FHS-EWMA
,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio,AAPL,AAPL,MSFT,MSFT,ASML.AS,ASML.AS,^GSPC,^GSPC,^IRX,^IRX,Portfolio,Portfolio
,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975,VaR_99,ES_975
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8891.314118481934,8936.328452791407,9079.544128288058,9125.388075743458,10969.818099147247,11024.751198151891,4205.272478632825,4226.4293661515485,13.76224694580797,13.827885440065664,26682.12636667474,26817.244698638056,8572.976117391789,8942.85792043233,10837.278893580435,10951.90325057564,16507.11345854282,17916.384249373754,4392.6978613304955,4771.510259295881,10.480470729967795,11.02911748888596,25532.910374243027,26517.9868425833
2026-01-30,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8758.792012826481,8803.15380935702,16307.4399799058,16388.87402821297,10641.3115137586,10694.627048987495,4152.380444790021,4173.2768923608855,13.686001991394267,13.751265056111645,32711.417141024773,32876.22365211089,8402.73440851402,8765.271118162238,22206.20735908805,22441.079254960863,16023.694969678436,17391.69461047971,4263.910413880765,4631.616588896983,10.167835416838047,10.700115892629105,31177.62818346521,32380.481575892263
2026-02-02,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,8614.408586987307,8658.059440694038,15645.969643953287,15724.146617663606,10476.299736223822,10528.80275479161,4129.506041884686,4150.289856080218,13.668677612131077,13.733855371744756,31859.367605028507,32019.978631074533,8185.868814424897,8539.048839082892,21573.964870167434,21802.149627186554,15777.423519705266,17124.39809383244,4191.240205838808,4552.679531497742,9.967043114455755,10.488812225943038,30269.279407931546,31437.088107422747
2026-02-03,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9822.788504689079,9872.389411360207,15149.701220380752,15225.43457237777,10168.911286867806,10219.900727191269,4110.701884885993,4131.393107564193,13.60412975592888,13.668989682419454,32196.427441816733,32358.69814777938,10489.856511067637,10942.442286044778,21132.564351801233,21356.080478337375,15300.39554879742,16606.644554066166,4153.738660410032,4511.943971165199,9.726076910873797,10.235231576883356,29733.218419973895,30880.3455341271
2026-02-04,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9587.469384592725,9635.911581815279,15030.933669411723,15106.082210946099,10471.576412623099,10524.056173583587,4164.165301809952,4185.119777921692,13.60191509818863,13.666764119722359,32139.244593779447,32301.233731859764,10175.934868492412,10614.976466794009,21192.280608376677,21416.428345262557,15605.994503675403,16938.33357501776,4247.8266926726055,4614.145858340261,9.684066643910073,10.191022096028883,31126.783881304094,32327.675667127198
2026-02-05,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9884.567934200366,9934.473042283913,14433.042254198668,14505.246783228895,11051.913328486491,11107.250663737977,4150.366976511544,4171.253509780853,13.53889658958095,13.603435308486791,32228.65073148146,32391.08010466241,10814.104476772658,11280.679958538307,20590.439512049026,20808.22166128534,16315.736333567726,17708.668580840582,4198.125942115946,4560.159071936523,9.433883207810064,9.927741697503436,30188.25178686748,31352.934387468038
2026-02-06,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9645.110825361033,9693.836848572824,15374.327161466344,15451.16656978477,10714.081746781312,10767.75560205043,4304.444317867937,4326.08952672284,13.700410732041583,13.765744745281644,32783.264809528904,32948.425097955005,10490.913563118336,10943.544944698488,22083.23543656498,22316.806675908967,15849.096599765959,17202.190158806643,4523.45385026353,4913.542231981883,9.665037973584237,10.170997285494293,31104.22006863651,32304.241327732772
2026-02-09,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9458.594547975761,9506.402166542699,14911.866836832689,14986.429094244191,10986.344297933054,11041.358771807169,4670.865417945558,4694.314881340608,13.688613920123782,13.75388984595715,32714.63709895032,32879.45946508328,10263.922257320579,10706.760079194824,21693.51896716856,21922.96823086223,16249.39144087719,17636.659589479834,5383.786576793596,5848.067337198846,9.62645056607102,10.130389848860947,32838.65892724919,34105.59597778291
2026-02-10,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9387.640450533849,9435.098691697509,14801.933279978775,14875.954225443378,10729.662769438704,10783.413345537665,4595.339899467481,4618.4174758189565,13.61149309007103,13.6763892735595,32316.843828203237,32479.707463480823,10154.681195155208,10592.805801865139,21787.09851393677,22017.53755518268,15901.246708174285,17258.792506832946,5273.28141423458,5728.032558231417,9.34945039054879,9.838888869659597,32451.24777877978,33703.23825250984
2026-02-11,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9196.676837819798,9243.19477569533,14197.087022974269,14268.12971034986,10407.581701995274,10459.746353517,4522.0325283400325,4544.74913978759,13.555061952139777,13.619680269160419,31330.69996948551,31488.707840359923,9863.065112324284,10288.607917681205,21123.896508944243,21347.320956939697,15424.308165335473,16741.136029926965,5140.014008210546,5583.272591771802,9.08136963147065,9.556774233345772,31510.447036846806,32726.140799442426
2026-02-12,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9032.402688244289,9078.111741532832,13939.11916751911,14008.891623255971,10154.342277355667,10205.259979993847,4438.43482247746,4460.739799495897,13.53384080531442,13.598354629579323,30716.91479529411,30871.900392923406,9630.652391727186,10046.167729963368,20876.067756066477,21096.870954602313,15044.598563806961,16329.0092737108,4983.434639023722,5413.190312030687,8.994350151770044,9.46519933273607,30572.30844261029,31751.808201479784
2026-02-13,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11111.073947976387,11167.018361775139,13418.873045890974,13486.083813922784,10210.274101666746,10261.467212156524,4671.3784319993765,4694.830421471487,13.47941403064712,13.543659857912733,32251.726070433448,32414.269066397203,12858.964735090172,13413.765891225545,20273.668604014576,20488.10031242485,15033.444581011416,16316.903035865053,5452.644115877571,5922.862933103896,8.728082763678271,9.184992996361713,33906.77952746188,35214.92537296636
2026-02-16,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11205.032913381094,11261.439980367348,12902.914560710627,12967.584753324658,9946.172867932102,9996.065546077993,4575.174676204978,4598.152959159821,13.450625822030776,13.51472989638945,31611.848809144336,31771.24105463665,13082.608423949083,13647.058706565278,19657.5234347428,19865.43826335908,14627.15199195922,15875.923808248193,5287.138155494218,5743.084261118341,8.511905628387286,8.957499109401311,33025.346364755045,34299.48593936167
2026-02-17,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10859.6770582564,10914.383595798683,12417.854785305797,12480.13654749966,9677.10412492123,9725.67191074764,4487.108125648455,4509.652769618963,13.397117037307549,13.460957634842003,30626.886104296616,30781.42840137788,12684.05946784863,13231.314320958927,19058.67608025842,19260.256985606684,14192.53872177341,15404.206062557407,5126.070627953329,5568.126778413624,8.252598692592345,8.684617601093889,32024.039867388656,33259.54837903793
2026-02-18,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,11230.086458368469,11286.616888808087,12065.306857428475,12125.852676470166,9424.633637561868,9471.958260745694,4406.518744863418,4428.666567373213,13.34876961063701,13.412372145832656,30394.495996311838,30547.89400637653,13421.333720067232,14000.39833515654,18594.387499610737,18791.057690697646,13763.441803822474,14938.475619646304,4972.649162702842,5401.47473027636,8.001191290684048,8.420049162837232,31319.710633507144,32528.04566026608
2026-02-19,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10882.623599735603,10937.443125862976,11660.544825285422,11719.09759934685,9932.733955302776,9982.560460351317,4363.9568825510205,4385.89513079422,13.34802092265982,13.411619771321906,30035.803980931512,30187.435794406745,13016.083229286218,13577.663276570764,18073.203318662796,18264.361018818734,14450.98856928952,15684.72068971618,4902.381186426828,5325.14706552789,7.972029545740749,8.389360816917721,31374.853056881257,32585.31551458625
2026-02-20,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10743.036774088549,10797.168975812754,11259.664658241238,11316.243501594823,9733.65859592926,9782.504855514577,4306.679975303453,4328.3361925175295,13.364484646324453,13.428164562229018,29377.33413804003,29525.72365132203,12860.32767560359,13415.187635926406,17522.948827086948,17708.286563772355,14099.04411012863,15302.729484494212,4774.522831844498,5186.262610032584,7.86766952653845,8.279537609298488,30781.74438338268,31969.32431853665
2026-02-23,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10589.711707988057,10643.088938323957,10897.062881265261,10951.856276394836,9548.093607393106,9596.026146472188,4292.838506545474,4314.426568479073,13.31929399824191,13.38275139575996,28788.383587558692,28933.87311308234,12742.242078814359,13292.00722575435,16998.8386226598,17178.632920280197,13789.802831934707,14967.087182173784,4759.649374373545,5170.106512537556,7.627988617721743,8.027309539463447,30266.446851438497,31434.14626903799
2026-02-24,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10308.822914375787,10360.81705055842,11398.377757583872,11455.63962311935,9304.966061088799,9351.701442091662,4374.685174129348,4396.676248393712,13.326570298726462,13.390063524689385,28900.10093849198,29046.140559350184,12397.7274779558,12932.628512364223,17562.116830751114,17747.868841838692,13369.874564934835,14511.308150446726,4908.033977395705,5331.28733534683,7.5065931995397985,7.899559139291753,30021.764755016447,31180.02417647462
2026-02-25,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10390.057501209614,10442.451635842339,11101.110648385815,11156.90877307424,9108.403043530303,9154.170549820768,4365.9862941127285,4387.934535162082,13.285056145295314,13.34834495590172,28567.715722628574,28712.118681365864,12611.938941413518,13156.082148114358,17165.649915196085,17347.20855212474,13014.398657010364,14125.484004161854,4912.51423901588,5336.153960587137,7.277912130245496,7.658906744402741,30314.752274017323,31484.31534657734
2026-02-26,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10139.860965729853,10191.0231346407,11345.009888293267,11402.008970870982,9071.68180080941,9117.268491997022,4366.798619182135,4388.750860113575,13.247578429109367,13.310682699743676,28545.501983292696,28689.79556175674,12298.683352806946,12829.311119788867,17515.442936859217,17700.701284811577,12896.421020839916,13997.434198981127,4936.397839643808,5362.097207544388,7.056197607567411,7.425585590934247,31249.360900328284,32454.981788131154
2026-02-27,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9899.481760539284,9949.460304183383,10966.8578947422,11021.994959954962,9864.418663935536,9913.908785040618,4337.823103963117,4359.632669691422,13.213754530154183,13.276692252182961,28512.643622842963,28656.775407005287,11951.274684363978,12466.913474015737,16989.77389350474,17169.47231477454,13900.899809147404,15087.668902150786,4862.908194440235,5282.270047309276,6.841237402430765,7.199372339738575,31130.14803907379,32331.169616315343
2026-03-02,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10575.124676852412,10628.430080764701,11036.05286379479,11091.530644476836,9597.79660092175,9645.973877139915,4298.071059126748,4319.684886107036,13.272155000466572,13.335380285939937,28936.540051191736,29082.759097946844,12883.101363545933,13438.943896623257,16999.401140631937,17179.20138792489,13477.46041599528,14628.078986985522,4765.896749387261,5176.892641452552,6.882565958774741,7.242864422805073,32053.934866285017,33290.596746645584
2026-03-03,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10275.931728096617,10327.76390834341,10822.700759062782,10877.127995702656,9657.946307099895,9706.419759985936,4233.180439773945,4254.4747458681395,13.303471708643105,13.366851197334839,28474.97554837329,28618.921855240867,12495.592102608565,13034.715514791613,16705.88365275805,16882.57940734165,13485.156661081372,14636.432287796477,4621.148285662828,5019.661527116531,7.027652548205913,7.395546213740533,31077.966564286216,32276.9749459248
2026-03-04,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,10016.303354885584,10066.857127117615,10600.975172304563,10654.310633944335,10590.739808301207,10643.806328860492,4297.65040744261,4319.2621631373995,13.269291249636392,13.332502434023777,28756.822787077377,28902.156907474116,12131.451456596162,12654.863988816045,16387.461128535695,16560.788973383816,14759.175631761958,16019.218774181965,4730.9273701930215,5138.907613377805,6.8752091414543335,7.235122480228101,30801.750523814328,31990.10230901879
2026-03-05,10059.707779066615,10110.475274333086,9496.527740749036,9544.424912147568,9612.797947750241,9661.049090479144,5127.476051921674,5153.173862394049,18.046941778815405,18.1336780758578,27882.82260335884,28023.853153903223,11121.733839266759,11532.389443785494,10498.508318441834,10885.946023850798,10622.183396915294,11012.484357836323,5665.059091394012,5872.927331474607,19.86141395911077,20.563019313259232,30833.09854619085,31973.887267112103,12272.796423390475,13052.846841819819,11072.632554941958,12121.929531727945,11342.462277283234,12353.23449805764,6650.501434931902,7246.567963790463,27.1625250577928,28.983051399305715,35641.77175739532,36732.64253183709,9785.646234288448,9835.064252719822,10276.660091971498,10328.398628772597,10562.701748429803,10615.630209808516,4298.423026469172,4320.038586533814,13.233349358518325,13.296383565323858,28259.565532594777,28402.451162282792,11789.464108117918,12298.121566330821,15898.936936481008,16067.097730454021,14775.81535308267,16037.279087496772,4750.670843441375,5160.353701438621,6.665762574110557,7.0147115026683675,30200.500220406357,31365.65537362533
